status,status_order,impact,impact_order,workspace,plugin,support,name,version,ecosystem,dep_type,tree,risk,last_publish,deprecated,declared_in,notes
OK,2,low,2,backstage,backstage-plugin-signals,generally-available,@types/react,^17.0.0 || ^18.0.0,npm,peerDependencies,overlays,test-only,2026-07-30,FALSE,workspaces/backstage/metadata/backstage-plugin-signals.yaml,
OK,2,low,2,backstage,backstage-plugin-signals,generally-available,@types/react,^18.0.0,npm,devDependencies,overlays,test-only,2026-07-30,FALSE,workspaces/backstage/metadata/backstage-plugin-signals.yaml,
OK,2,low,2,backstage,backstage-plugin-signals,generally-available,react,^17.0.0 || ^18.0.0,npm,peerDependencies,overlays,runtime-prod,2026-07-21,FALSE,workspaces/backstage/metadata/backstage-plugin-signals.yaml,
OK,2,low,2,backstage,backstage-plugin-signals,generally-available,react,^18.0.2,npm,devDependencies,overlays,build,2026-07-21,FALSE,workspaces/backstage/metadata/backstage-plugin-signals.yaml,
OK,2,low,2,backstage,backstage-plugin-signals,generally-available,react-dom,^17.0.0 || ^18.0.0,npm,peerDependencies,overlays,runtime-prod,2026-07-21,FALSE,workspaces/backstage/metadata/backstage-plugin-signals.yaml,
OK,2,low,2,backstage,backstage-plugin-signals,generally-available,react-dom,^18.0.2,npm,devDependencies,overlays,build,2026-07-21,FALSE,workspaces/backstage/metadata/backstage-plugin-signals.yaml,
OK,2,low,2,backstage,backstage-plugin-signals,generally-available,react-router-dom,^6.30.2,npm,devDependencies,overlays,build,2026-07-28,FALSE,workspaces/backstage/metadata/backstage-plugin-signals.yaml,
OK,2,low,2,backstage,backstage-plugin-signals,generally-available,react-router-dom,^6.30.2,npm,peerDependencies,overlays,runtime-prod,2026-07-28,FALSE,workspaces/backstage/metadata/backstage-plugin-signals.yaml,
OK,2,low,2,backstage,backstage-plugin-signals,generally-available,wait-for-expect,^4.0.0,npm,devDependencies,overlays,build,2025-08-01,FALSE,workspaces/backstage/metadata/backstage-plugin-signals.yaml,
OK,2,low,2,backstage,backstage-plugin-signals-backend,generally-available,@backstage/backend-defaults,^0.17.3,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-signals-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-signals-backend,generally-available,@backstage/backend-plugin-api,^1.9.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-signals-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-signals-backend,generally-available,@backstage/backend-test-utils,^1.11.4,npm,devDependencies,overlays,test-only,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-signals-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-signals-backend,generally-available,@backstage/cli,^0.36.3,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-signals-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-signals-backend,generally-available,@backstage/config,^1.3.8,npm,dependencies,overlays,runtime-prod,2026-05-19,FALSE,workspaces/backstage/metadata/backstage-plugin-signals-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-signals-backend,generally-available,@backstage/plugin-auth-backend,^0.29.1,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-signals-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-signals-backend,generally-available,@backstage/plugin-auth-backend-module-guest-provider,^0.2.20,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-signals-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-signals-backend,generally-available,@backstage/plugin-events-backend,^0.6.3,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-signals-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-signals-backend,generally-available,@backstage/plugin-events-node,^0.4.23,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-signals-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-signals-backend,generally-available,@backstage/plugin-signals-backend,0.3.16,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-signals-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-signals-backend,generally-available,@backstage/plugin-signals-node,^0.2.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-signals-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-signals-backend,generally-available,@backstage/types,^1.2.2,npm,dependencies,overlays,runtime-prod,2025-09-16,FALSE,workspaces/backstage/metadata/backstage-plugin-signals-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-signals-backend,generally-available,@types/express,^4.17.6,npm,devDependencies,overlays,test-only,2025-12-01,FALSE,workspaces/backstage/metadata/backstage-plugin-signals-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-signals-backend,generally-available,@types/supertest,^2.0.8,npm,devDependencies,overlays,test-only,2026-07-14,FALSE,workspaces/backstage/metadata/backstage-plugin-signals-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-signals-backend,generally-available,@types/ws,^8.5.10,npm,devDependencies,overlays,test-only,2025-04-01,FALSE,workspaces/backstage/metadata/backstage-plugin-signals-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-signals-backend,generally-available,express,^4.22.0,npm,dependencies,overlays,runtime-prod,2025-12-01,FALSE,workspaces/backstage/metadata/backstage-plugin-signals-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-signals-backend,generally-available,supertest,^7.0.0,npm,devDependencies,overlays,build,2026-01-06,FALSE,workspaces/backstage/metadata/backstage-plugin-signals-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-signals-backend,generally-available,ws,^8.20.1,npm,dependencies,overlays,runtime-prod,2026-08-07,FALSE,workspaces/backstage/metadata/backstage-plugin-signals-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/catalog-client,^1.16.0,npm,dependencies,overlays,runtime-prod,2026-07-14,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/catalog-model,^1.9.0,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/cli,^0.36.3,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/config,^1.3.8,npm,dependencies,overlays,runtime-prod,2026-05-19,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/core-app-api,^1.20.2,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/core-components,^0.18.11,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/core-plugin-api,^1.12.7,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/dev-utils,^1.1.24,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/errors,^1.3.1,npm,dependencies,overlays,runtime-prod,2026-05-19,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/frontend-plugin-api,^0.17.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/integration,^2.0.3,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/integration-react,^1.2.19,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/plugin-auth-react,^0.1.28,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/plugin-catalog,^2.0.6,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/plugin-catalog-react,^3.1.0,npm,dependencies,overlays,runtime-prod,2026-08-25,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/plugin-search-common,^1.2.24,npm,dependencies,overlays,runtime-prod,2026-05-19,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/plugin-search-react,^1.11.5,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/plugin-techdocs,1.17.7,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/plugin-techdocs-common,^0.1.1,npm,dependencies,overlays,runtime-prod,2025-06-17,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/plugin-techdocs-module-addons-contrib,^1.1.37,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/plugin-techdocs-react,^1.3.12,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/test-utils,^1.7.19,npm,devDependencies,overlays,test-only,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/theme,^0.7.3,npm,dependencies,overlays,runtime-prod,2026-04-14,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@backstage/ui,^0.16.0,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@remixicon/react,>=4.6.0 <4.9.0,npm,dependencies,overlays,runtime-prod,2026-01-29,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@testing-library/dom,^10.0.0,npm,devDependencies,overlays,test-only,2025-07-27,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@testing-library/jest-dom,^6.0.0,npm,devDependencies,overlays,test-only,2026-08-09,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@testing-library/react,^16.0.0,npm,devDependencies,overlays,test-only,2026-01-19,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@testing-library/user-event,^14.0.0,npm,devDependencies,overlays,test-only,2026-08-22,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@types/react,^17.0.0 || ^18.0.0,npm,peerDependencies,overlays,test-only,2026-07-30,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,@types/react,^18.0.0,npm,devDependencies,overlays,test-only,2026-07-30,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,dompurify,^3.3.2,npm,dependencies,overlays,runtime-prod,2026-08-19,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,git-url-parse,^15.0.0,npm,dependencies,overlays,runtime-prod,2025-04-15,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,lodash,^4.17.21,npm,dependencies,overlays,runtime-prod,2026-04-01,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,react,^17.0.0 || ^18.0.0,npm,peerDependencies,overlays,runtime-prod,2026-07-21,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,react,^18.0.2,npm,devDependencies,overlays,build,2026-07-21,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,react-dom,^17.0.0 || ^18.0.0,npm,peerDependencies,overlays,runtime-prod,2026-07-21,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,react-dom,^18.0.2,npm,devDependencies,overlays,build,2026-07-21,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,react-router-dom,^6.30.2,npm,devDependencies,overlays,build,2026-07-28,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,react-router-dom,^6.30.2,npm,peerDependencies,overlays,runtime-prod,2026-07-28,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,react-use,^17.2.4,npm,dependencies,overlays,runtime-prod,2026-06-10,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs,generally-available,zod,^4.0.0,npm,dependencies,overlays,runtime-prod,2026-05-04,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs-backend,generally-available,@backstage/backend-defaults,^0.17.3,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs-backend,generally-available,@backstage/backend-plugin-api,^1.9.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs-backend,generally-available,@backstage/backend-test-utils,^1.11.4,npm,devDependencies,overlays,test-only,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs-backend,generally-available,@backstage/catalog-client,^1.16.0,npm,dependencies,overlays,runtime-prod,2026-07-14,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs-backend,generally-available,@backstage/catalog-model,^1.9.0,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs-backend,generally-available,@backstage/cli,^0.36.3,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs-backend,generally-available,@backstage/config,^1.3.8,npm,dependencies,overlays,runtime-prod,2026-05-19,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs-backend.yaml,
OK,2,low,2,backstage,backstage-plugin-techdocs-backend,generally-available,@backstage/errors,^1.3.1,npm,dependencies,overlays,runtime-prod,2026-05-19,FALSE,workspaces/backstage/metadata/backstage-plugin-techdocs-backend.yaml,
